"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"684","sports","Saudi Arabia bars Israel from taking part in chess c'ship ","Israeli players have been denied visas by Saudi Arabia to participate in an international speed chess championship, World Chess Federation (FIDE) said. FIDE had said in November it was undertaking a ""huge effort"" to ensure all players were granted visas. ""The event's not a world championship if they prevent...players from several countries from taking part,"" Israel Chess Federation said.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514194499528_248.jpg?resize=400px:*","https://www.rt.com/news/414113-israel-barred-chess-saudis/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"685","sports","Dhoni set for wicket-keeper spot till WC'19: Chief selector","BCCI's chief selector MSK Prasad has said that wicket-keeper MS Dhoni will not be replaced till the 2019 World Cup because none of the younger keepers match the former Indian captain's level. ""There is no comparison and I don't see any wicket-keeper who can even come closer to him in world cricket, leave alone Indian cricket,"" said Prasad.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24dec/inshorts_image_1514128626884_638.jpg?resize=400px:*","http://indiatoday.intoday.in/story/ms-dhoni-wicket-keeper-stumpings-2019-world-cup-team-india-msk-prasad/1/1117096.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"686","sports","Gilchrist uses Afghan teen spinner's image as display photo","Afghanistan's 19-year-old leg-spinner Rashid Khan tweeted expressing his joy after his photo was used as a profile picture by former Australian wicket-keeper Adam Gilchrist. Gilchrist had changed his Twitter profile picture after Rashid Khan won the Man of the Match for his performance in his debut match in the Australian Big Bash T20 League tournament.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24dec/inshorts_image_1514128649852_726.jpg?resize=400px:*","https://twitter.com/rashidkhan_19/status/944804692411994113?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Etweet&utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"687","sports","Suspended Ben Stokes to get NOC for IPL return","English cricketer Ben Stokes, who was suspended by the England and Wales Cricket Board for his involvement in a fight outside a Bristol pub, is set to be given the green light to participate in the IPL's next edition. Earlier, Rising Pune Supergiant's Stokes had been handed an NOC to take part in a domestic T20 league in New Zealand.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24dec/inshorts_image_1514129747819_733.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/ben-stokes-set-to-get-green-light-for-indian-premier-league-return/story-D0tM186uNZ5stqt2xxL6IK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"688","sports","Man City thrash B'mouth 4-0, extend winning run to 17 games","Premier League leaders Manchester City extended the record run of consecutive top-flight wins to 17 matches by thrashing Bournemouth 4-0 on Saturday. With 101 goals in 2017, City became the first English team since Liverpool (106) in 1982 to score 100-plus goals in the top flight in a calendar year. Meanwhile, Chelsea were held to a goalless draw by Everton.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23dec/inshorts_image_1514050995635_926.jpg?resize=400px:*","https://www.theguardian.com/football/live/2017/dec/23/manchester-city-v-bournemouth-stoke-v-west-brom-and-more-live?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"689","sports","Indian team celebrates Christmas after SL series whitewash","The Indian cricket team celebrated Christmas Eve wearing Santa Claus hats after finishing 2017 with their 37th victory in international cricket, the second most in a calendar year behind Australia's 38 international wins in 2003. Team members, including MS Dhoni, later posed and took pictures with the trophy and with each other wearing the Santa Claus hats.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514176523814_822.jpg?resize=400px:*","http://indiatoday.intoday.in/story/india-vs-sri-lanka-3rd-t20-in-mumbai-wankhede-stadium-ms-dhoni/1/1117391.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"690","sports","Shuttler Ashwini marries model and boyfriend Karan Medappa","Indian badminton player Ashwini Ponnappa got married to businessman and model Karan Medappa at a ceremony in Karnataka's Coorg on Sunday. The Commonwealth Games gold medalist had announced her engagement to Medappa in October this year. The wedding was graced by tennis player Rohan Bopanna and squash player Joshna Chinappa, among others.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/25dec/inshorts_image_1514198135919_689.jpg?resize=400px:*","http://www.hindustantimes.com/other-sports/ashwini-ponnappa-ties-the-knot-with-long-time-boyfriend-karan-medappa/story-7dWgzQHYLgtx5j9ziWPKsK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"691","sports","Police threatened to jail me for breaking windows: Rohit","Indian batsman Rohit Sharma has revealed that police once threatened to put him in jail for breaking windows in their neighbourhood while playing cricket with friends during childhood. ""I have broken a lot of window glasses...Neighbours were troubled by us daily and they complained to police,"" Rohit said. He added that he started playing on a ground after the incident.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23dec/inshorts_image_1514027144325_942.jpg?resize=400px:*","http://www.ibtimes.co.in/once-police-threatened-me-arrest-mumbai-reveals-rohit-sharma-754308?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"692","sports","Tribute match to be held in memory of veteran BCCI scorer","A tribute match in the memory of late veteran BCCI scorer Rakesh Sanghi is set to be held in Chandigarh on Sunday. Sanghi had officiated in over 350 first class, 50 Test matches, over 100 ODIs and was BCCI's North Zone statistician. Sanghi, whose wife is also a qualified scorer, started scoring at the age of 16.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/24dec/inshorts_image_1514085929849_934.jpg?resize=400px:*","http://www.hindustantimes.com/punjab/cricket-match-in-memory-of-veteran-bcci-scorer-rakesh-sanghi-on-sunday/story-m2pkRwiBor1WOUlWfCJrjN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","u71pusir-1"
"693","sports","India register their highest-ever total in T20I history","India scored 260/5 against Sri Lanka in the second T20I on Friday, registering their highest-ever total in T20I cricket history. Stand-in captain Rohit Sharma recorded the joint-fastest hundred in T20Is, reaching the three-figure mark off 35 balls. Rohit, along with Lokesh Rahul, put up 165 runs for the first wicket, registering the highest partnership for India in T20Is.   ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/22dec/inshorts_image_1513955151486_962.jpg?resize=400px:*","https://www.icc-cricket.com/match/7041?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ir0kjjiq-2"
"694","sports","India beat SL in 2nd T20I to record 14th series win of 2017","India defeated Sri Lanka by 88 runs in the second T20I in Indore on Friday, taking an unassailable 2-0 lead in the three-match series and registering their fifth consecutive international series victory. India have won 14 out of 16 bilateral series this year. The match witnessed India's highest-ever T20I total and captain Rohit Sharma smashing the joint-fastest T20I hundred.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/12dec/22/oljlxkxt-1-1513961894055.jpg?resize=400px:*","https://www.icc-cricket.com/match/7041?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ir0kjjiq-2"
"695","sports","Rohit sets world record for most 6s in int'l cricket in a yr","After slamming 10 sixes in the India-Sri Lanka T20I on Friday, Rohit Sharma took his tally to 64 sixes in 2017, setting the record for most sixes across all formats in a calendar year. Rohit overtook South Africa's AB de Villiers, who slammed 63 sixes in 2015. This was the third time Rohit hit 10-plus sixes in an international match.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/22dec/inshorts_image_1513954219761_197.jpg?resize=400px:*","https://www.icc-cricket.com/match/7041?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#scorecard ","ir0kjjiq-2"
"696","sports","Rohit Sharma smashes joint-fastest hundred in T20I history","Indian opener Rohit Sharma smashed the joint-fastest T20I hundred, off 35 balls, against Sri Lanka in the second T20I on Friday. He joined South African batsman David Miller, who had hit a century off 35 balls, against Bangladesh in October this year. Rohit's century is the fastest by an Indian across all formats in international cricket.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/22dec/inshorts_image_1513952856540_753.jpg?resize=400px:*","https://www.icc-cricket.com/match/7041?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#scorecard ","ir0kjjiq-2"
"697","sports","Sachin gives speech on Facebook after being disrupted in RS","A day after Sachin Tendulkar was prevented from making his debut speech in Rajya Sabha, the former cricketer took to Facebook to deliver his message. Tendulkar talked about transforming India into a sport-playing nation among other things in the 15-minute-long video. On Thursday, Sachin's speech was disrupted by Opposition members sloganeering over PM Modi's remarks on former PM Manmohan Singh.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/22dec/inshorts_image_1513943255764_699.jpg?resize=400px:*","https://www.facebook.com/SachinTendulkar/videos/1753046098052915/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ir0kjjiq-2"
"698","sports","Rohit, Rahul register India's highest partnership in T20Is","Indian batsmen Rohit Sharma and Lokesh Rahul put up a 165-run stand for the first wicket against Sri Lanka in the Indore T20I, registering the highest partnership for India in T20I cricket history. The previous highest partnership for India was the 158-run stand between Rohit and Shikhar Dhawan against New Zealand in November this year.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/22dec/inshorts_image_1513955515981_284.jpg?resize=400px:*","https://www.icc-cricket.com/match/7041?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ir0kjjiq-2"
"699","sports","Messi nets his 25th El Clásico goal as Barça down Madrid 3-0","Forward Lionel Messi became the first player in El Clásico history to score 25 goals as Barcelona defeated 10-man Real Madrid 3-0 in the La Liga on Saturday. This was Barcelona's third consecutive win against Real Madrid in the La Liga at the Santiago Bernabéu. With this win, Barcelona extended lead over their rivals to 14 points. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23dec/inshorts_image_1514037629068_140.jpg?resize=400px:*","https://www.sportskeeda.com/live/real-madrid-vs-barcelona-live-score-and-commentary-la-liga-2017-18-football?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ir0kjjiq-2"
"700","sports","PM Modi gave roses to Virat and Anushka as gift on reception","PM Narendra Modi gave roses to Virat Kohli and Anushka Sharma as gift on their wedding reception in Delhi on Thursday. Virat and Anushka on Wednesday had visited PM Modi and invited him in person for the reception. PM Modi also got pictures clicked with the duo and their families during the function.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/22dec/inshorts_image_1513943319053_293.jpg?resize=400px:*","http://www.timesnownews.com/sports/article/virat-kohli-anushka-sharma-delhi-reception-this-is-what-pm-narendra-modi-gifted-to-the-couple/181089?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ir0kjjiq-2"
"701","sports","About 20 Pak cricketers stuck in Uganda over payment dispute","Nearly 20 Pakistani cricketers, including Saeed Ajmal, have been left stranded in Uganda over payment dispute with a T20 league organiser. Upon their arrival, the players found out the league was abandoned as the main sponsor had withdrawn. When they wanted to leave, their tickets were blocked by the travel agency, which claimed organisers had defaulted on other payments too.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/22dec/inshorts_image_1513937280635_443.jpg?resize=400px:*","http://indiatoday.intoday.in/story/top-pakistani-cricketers-stuck-in-uganda-after-payment-dispute/1/1115845.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ir0kjjiq-2"
"702","sports","108 runs of Rohit's record 118-run knock came in boundaries","Indian opener Rohit Sharma slammed 108 runs in boundaries, including 12 fours and 10 sixes, during his record 118-run knock against Sri Lanka in the Indore T20I. The percentage of runs scored by Rohit in boundaries is 91.52%, highest by any batsman in an innings of 75-plus runs. Rohit's 10 sixes are the highest by an Indian in a T20I.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/23dec/inshorts_image_1514027412834_126.jpg?resize=400px:*","http://www.hindustantimes.com/cricket/rohit-sharma-the-new-master-blaster-post-mortem-of-his-35-ball-t20-hundred/story-HqJlV62BAiX6MNvs50znDL.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","ir0kjjiq-2"
