"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"451","business","Ratan Tata rejected job offer at IBM to work at Tata Steel","Ratan Tata, who turns 80 today, rejected a job offer from IBM to work at Tata Steel, handling blast furnace in 1961. The former Tata Sons Chairman still heads two charitable Tata trusts, Sir Dorabji Tata Trust and Sir Ratan Tata Trust. He is also the recipient of Padma Bhushan in 2000 and Padma Vibhushan in 2008.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28dec/inshorts_image_1514456548337_220.jpg?resize=400px:*","http://etnow.timesnownews.com/business-economy/photo-gallery/going-strong-at-80-happy-birthday-to-the-doyen-of-indian-industry-ratan-tata/183033?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","f92msqbd-1"
"452","business","Telecom sector not set for spectrum auction till 2019: COAI","Cellular operators' body COAI's Director General Rajan Mathews has said, ""The (telecom) industry cannot afford to bid for any more spectrum before the latter part of 2018 or early 2019."" He said telecom sector needs some time to settle before being able to spend on spectrum at another auction. He added telcos are in the midst of expanding 4G services.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28dec/inshorts_image_1514463654790_748.jpg?resize=400px:*","http://www.newindianexpress.com/business/2017/dec/28/telecom-sector-not-ready-for-spectrum-auction-till-2019-coai-1738582.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","f92msqbd-1"
"453","business","RCom assets purchase not to impact RIL ratings: Moody’s","Credit rating agency Moody's has said that Mukesh Ambani-led Reliance Industries' credit rating won't be affected by the acquisition of Reliance Communications' wireless infrastructure assets for under ₹25,000 crore. Moody's said, ""RIL had cash and cash equivalents of ₹77,000 crore, which can be used to fund the acquisition."" Moody's has given a Baa2 rating with a stable outlook to RIL.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29dec/inshorts_image_1514558663963_464.jpg?resize=400px:*","http://indiatoday.intoday.in/story/rcom-purchase-not-to-impact-ril-ratings-moodys/1/1120252.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","f92msqbd-1"
"454","business","RCom deal will bring synergies for RIL: Morgan Stanley","Mukesh Ambani-led Reliance Industries' acquisition of Anil Ambani-led Reliance Communications' telecom infrastructure will bring synergies and lower costs for Reliance Industries, according to a report by brokerage firm Morgan Stanley India. The report added that the deal could delay free cash flow generation and raise RIL's debt by 10-12% in the near term.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29dec/inshorts_image_1514538134866_223.jpg?resize=400px:*","https://www.bloombergquint.com/business/2017/12/29/rcom-deal-will-lower-costs-and-bring-synergies-for-ril-says-morgan-stanley?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","f92msqbd-1"
"455","business","No proposal to reconsider Air India privatisation: Govt","The government on Thursday said that there is no proposal to reconsider the decision of Air India's privatisation. It also said that there had been a ban on direct recruitment in Air India for non-operational categories of employees. The total number of regular employees of Air India as on November was about 14,006, down from approximately 32,600 in August 2007.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28dec/inshorts_image_1514467703227_985.jpg?resize=400px:*","http://indiatoday.intoday.in/story/no-proposal-to-reconsider-air-india-privatisation-govt/1/1119604.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","f92msqbd-1"
"456","business","Shkreli's ex-lawyer convicted of aiding him in fraud schemes","A former lawyer for Martin Shkreli's companies has been convicted of scheming with the former biotech executive to defraud a pharmaceutical firm. He was found guilty of helping Shkreli steal $11 million from Retrophin to pay back investors after Shkreli lost their money. Shkreli, who once raised a drug's price by over 5,000%, was convicted in August of defrauding investors.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28dec/inshorts_image_1514470206153_610.jpg?resize=400px:*","https://www.reuters.com/article/us-usa-crime-shkreli-greebel/ex-lawyer-for-pharma-executive-shkreli-convicted-of-aiding-fraud-scheme-idUSKBN1EL1KP?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","f92msqbd-1"
"457","business","Govt cuts small savings interest rate by 0.2 percentage points","The government on Wednesday cut the interest rate on small savings schemes, such as Public Provident Fund (PPF) and National Savings Certificate (NSC), by 0.2 percentage points for the January-March quarter. PPF and NSC will now fetch a lower annual rate of 7.6%. Since April 2016, interest rates of all small saving schemes have been recalibrated on a quarterly basis.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514388819541_360.jpg?resize=400px:*","http://www.livemint.com/Money/xvi364zJlh8rqBZgMAQPAL/Govt-cuts-small-savings-interest-rate-by-02-percentage-poin.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","iiyytkpq-1"
"458","business","Sensex closes above 34,000 for the first time","Benchmark index BSE Sensex closed above the 34,000-mark for the first time on Tuesday, after breaching the level in morning trade. It rose 70 points to close at 34,010, while Nifty rose 38 points to close at 10,531. Bharti Airtel, Yes Bank and Ambuja Cements gained most on both indices, while NTPC, SBI and Coal India were the top losers.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514284182285_120.jpg?resize=400px:*","http://www.livemint.com/Money/dWgWEwxESDGzN7g2ZzdjhI/Market-Live-Sensex-trades-at-record-high-Nifty-above-1050.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","iiyytkpq-1"
"459","business","World's wealthiest 500 became $1 trillion richer in 2017","The wealthiest people on the planet became $1 trillion richer in 2017, over four times last year's gain. As of Tuesday, the 500 billionaires on the Bloomberg Billionaires Index controlled $5.3 trillion, up from $4.4 trillion last year. The 38 Chinese billionaires on the index added $177 billion, a 65% gain that was the biggest of the 49 countries represented.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514362802107_120.jpg?resize=400px:*","https://www.bloomberg.com/news/articles/2017-12-27/world-s-wealthiest-gain-1-trillion-in-17-on-market-exuberance?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","iiyytkpq-1"
"460","business","Apple CEO Tim Cook earned ₹654 crore in 2017","Apple CEO Tim Cook earned about $102 million (₹654 crore) in fiscal 2017 after receiving a 74% increase in his annual bonus. The amount includes Cook's incentive pay of $9.33 million, $3.06 million in salary, and a previously disclosed equity award of $89.2 million. This comes after a 36.7% increase in the company's stock prices in fiscal 2017.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28dec/inshorts_image_1514451085325_264.jpg?resize=400px:*","https://www.bloomberg.com/news/articles/2017-12-27/apple-ceo-cook-gets-74-bonus-boost-after-sales-profit-rebound?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","iiyytkpq-1"
"461","business","Over 71 crore mobile numbers linked with Aadhaar: Govt","Union Minister for Electronics and IT Ravi Shankar Prasad has said that nearly 71.24 crore mobile numbers, both new connections and existing, have been linked with Aadhaar till December 8. He also revealed that about 82 crore bank accounts have been linked with Aadhaar. The deadline for linking Aadhaar number to all services and government schemes is March 31.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/27dec/inshorts_image_1514382963284_972.jpg?resize=400px:*","http://www.livemint.com/Politics/7xMr7zolxX5n2NdWnaHYqO/Over-71-crore-mobile-numbers-82-crore-bank-accounts-linked.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","iiyytkpq-1"
"462","business","SEBI imposes penalty of ₹8 lakh on Emami Chairman","Markets regulator SEBI has imposed a penalty of ₹8 lakh on Emami Chairman RS Agarwal in a case related to Amrutanjan Healthcare (AHL). The regulator said the desire expressed by Emami Chairman to buy AHL, without first discussing it with the company's board, was a ""reckless"" statement and this impacted the trading as well as the share price of AHL.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/28dec/inshorts_image_1514459657968_727.jpg?resize=400px:*","http://indiatoday.intoday.in/story/sebi-imposes-rs-8-lakh-fine-on-r-s-agarwal/1/1119128.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","iiyytkpq-1"
"463","business","Nokia plant in TN left as an orphaned child: Union Minister","Union Minister Ravi Shankar Prasad said the Nokia plant in Tamil Nadu was left like an ""orphaned child"" and the government was ""on the job"" to make it operational. The factory was left out of the $7.2-billion deal signed between Microsoft and Nokia in 2014. Nokia had provided jobs to 8,000 people when the plant was functioning at full capacity.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514287422981_503.jpg?resize=400px:*","http://www.businesstoday.in/current/economy-politics/nokia-plant-tamil-nadu-microsoft-deal-orphaned-child-ravi-shankar-prasad/story/266728.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","iiyytkpq-1"
"464","business","Indian economy to overtake France and UK in 2018: Report","A report by UK's Centre for Economics and Business Research (CEBR) has said India will overtake France and UK to become world's fifth-largest economy in 2018. CEBR Deputy Chairman Douglas McWilliams said despite temporary setbacks caused by demonetisation and GST, India will leapfrog both countries. China is likely to overtake the US as world's largest economy in 2032, CEBR added.\n","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514292721394_793.jpg?resize=400px:*","https://www.vccircle.com/india-set-to-become-fifth-largest-economy-in-2018/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","iiyytkpq-1"
"465","business","RCom shares surge 40% after new debt reduction plan","Shares of Reliance Communications surged 41% on Tuesday after Chairman Anil Ambani said the company would reduce its debt by about ₹25,000 crore. The new plan will reduce debt through the sale of some of its spectrum, tower and real estate assets. Ambani said the process involves zero write-offs to lenders as well as no conversion of debt to equity.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514286873584_646.jpg?resize=400px:*","https://www.bloombergquint.com/business/2017/12/26/rcom-to-exit-restructuring-plan-with-zero-write-off-to-lenders?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","iiyytkpq-1"
"466","business","Air Deccan's Gopinath calls Mallya a 'political football'","Air Deccan Chairman GR Gopinath has referred to Vijay Mallya as a ""political football"", who borrowed money when UPA was in power. Without naming, Gopinath claimed that one party was disgruntled that Mallya was allowed to leave India, while the other blamed the former for not taking adequate action. ""Both parties politically find him too close for comfort,"" he added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/26dec/inshorts_image_1514299619920_901.jpg?resize=400px:*","http://www.livemint.com/Companies/F3HyagZXOw7So7e1RsHQiN/Vijay-Mallya-a-victim-of-flamboyance-arrogance-GR-Gopina.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","iiyytkpq-1"
