"ind","catg","headline","body","imageurl","readmoreurl","inblockId"
"408","politics","Modi govt can't equal UPA's 10-yr GDP growth: Manmohan Singh","Former PM Manmohan Singh has claimed that the Narendra Modi-led government won't be able to equal the UPA government's 10-year average GDP growth rate. He further said it is too early to say that there is a reversal in decline seen in the past five quarters. ""Every 1% loss of GDP annually costs our nation ₹1.5 lakh crore,"" he added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/2dec/inshorts_image_1512223213808_336.jpg?resize=400px:*","http://www.businesstoday.in/current/economy-politics/too-early-to-say-low-growth-trend-reversed-manmohan-singh-gdp-indian-economy/story/265183.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"409","politics","UP CM Yogi recites shloka on being asked if he’ll become PM","Upon being asked if he would like to succeed PM Narendra Modi in future, Uttar Pradesh Chief Minister Yogi Adityanath on Friday recited a shloka which read, ""I want that the affliction of all beings tormented by the miseries of life may cease"". Incidentally, the same verse had earlier been recited by PM Modi in Parliament.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/2dec/inshorts_image_1512195572419_926.jpg?resize=400px:*","http://indiatoday.intoday.in/video/pm-modi-yogi-adityanath-shlok-quoted-parliament/1/1101614.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"410","politics","No fun not having good Opposition: BJP leader Ram Madhav","Talking about the BJP's Uttar Pradesh civic polls victory, party National General Secretary Ram Madhav said, ""Doesn't feel like there are opposition parties at all. It's no fun."" ""In case you feel the government is doing something wrong, the Opposition should raise the matter,"" he added. He also commented on the India-Pakistan relationship, remarking that ""Pakistan has to change"".","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/2dec/inshorts_image_1512219194794_878.jpg?resize=400px:*","http://indiatoday.intoday.in/story/ram-madhav-bjp-agenda-aaj-tak/1/1101778.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"411","politics","Lalu attends Bihar Dy CM's son's wedding after Tej's threats","RJD supremo Lalu Prasad Yadav on Sunday attended Bihar Deputy CM Sushil Kumar Modi's son Utkarsh's wedding ceremony. This comes after Lalu's son Tej Pratap threatened to disrupt the ceremony, causing the venue to be changed. Stating that he was at the ceremony to bless the couple, Lalu said he had told Tej to not mix politics with 'such events'.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4dec/inshorts_image_1512364186176_634.jpg?resize=400px:*","http://www.timesnownews.com/india/article/lalu-prasad-yadav-attends-sushil-kumar-modi-son-wedding-tej-pratap-yadav-threat-patna-nitish-kumar-bihar-arun-jaitley-manohar-lal-khattar-bihar/138487?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"412","politics","BJP being violent against our Gujarat candidates: Congress","The Congress has accused the BJP of being violent against its Gujarat Assembly election candidates after the police detained three Congress leaders on Saturday night. The party alleged that Congress leaders were wrongly arrested despite being attacked by 'BJP goons'. It further urged the Election Commission to take action against CM Vijay Rupani and the concerned police officials.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4dec/inshorts_image_1512368064197_795.jpg?resize=400px:*","http://www.newindianexpress.com/nation/2017/dec/04/bjp-indulging-in-violence-against-our-gujarat-candidates-congress-1717731.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"413","politics","BJP will lose in 2019 polls if EVMs not used: Mayawati","Bahujan Samaj Party chief Mayawati on Saturday claimed that the BJP would not come to power if the 2019 Lok Sabha polls were held using ballot paper instead of electronic voting machines (EVMs). She alleged that government machinery was ""misused"" in the urban local body polls. The BJP won 14 mayoral seats in the civic polls, while BSP won two.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/2dec/inshorts_image_1512212658658_819.jpg?resize=400px:*","https://www.outlookindia.com/website/story/bjp-will-lose-in-2019-if-ballot-papers-used-in-polls-says-mayawati/305072?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"414","politics","BJP original pro-Hindutva party, why prefer a clone: Jaitley","Taking a dig at the Congress, Finance Minister Arun Jaitley said, ""BJP has always been seen as a pro-Hindutva party so if an original is available why one would prefer a clone?"" Speaking in Gujarat's Surat ahead of the upcoming assembly elections, Jaitley further said the Congress has started making excuses for their defeat even before the results are declared.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/2dec/inshorts_image_1512209200743_687.jpg?resize=400px:*","http://www.india.com/news/india/gujarat-assembly-elections-2017-bjp-an-original-pro-hindutva-party-why-one-would-prefer-a-clone-arun-jaitley-takes-a-dig-at-congress-2704512/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"415","politics","I've never seen anyone more confused than Rahul: Gujarat CM","Gujarat Chief Minister Vijay Rupani has said Congress Vice President Rahul Gandhi is the most confused person he has ever seen. Accusing Gandhi of using incorrect statistics in his speeches about unemployment in Gujarat, Rupani said he has coined the word 'gappeda' for him. Speaking about the Somnath Temple row, Rupani said Gandhi is confused about his religion as well.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3dec/inshorts_image_1512284666693_620.jpg?resize=400px:*","http://www.newindianexpress.com/nation/2017/dec/03/ive-never-seen-anyone-more-confused-than-rahul-gandhi-gujarat-cm-vijay-rupani-1717171.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"416","politics","Why doesn't Rahul visit temples in Delhi? asks Amit Shah","BJP President Amit Shah on Sunday questioned why Congress Vice President didn't visit temples in Delhi, adding that nobody should conceal their faith. This was in reference to Gandhi's visit to Gujarat's Somnath Temple, where he allegedly registered as non-Hindu. Denying Congress' claims that he was a Jain, Shah also declared that his family had been Hindu for six generations.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3dec/inshorts_image_1512312298929_829.jpg?resize=400px:*","http://www.india.com/news/india/gujarat-assembly-elections-2017-never-raised-question-on-rahul-gandhis-faith-but-why-doesnt-he-visit-temples-in-delhi-asks-bjp-chief-amit-shah-2706692/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"417","politics","Note ban got Cong to tears as it lost stolen money: PM Modi","Addressing a rally in Gujarat's Rajkot, Prime Minister Narendra Modi on Sunday said demonetisation had brought Congress leaders to tears as ""they lost all money looted from poor"". Alleging that the Congress' internal polls to elevate Rahul Gandhi as party president were rigged, PM Modi asked how someone could practice democracy in the nation if his own home lacked it. ","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4dec/inshorts_image_1512357545282_486.jpg?resize=400px:*","http://www.hindustantimes.com/assembly-elections/note-ban-brought-congress-to-tears-as-it-lost-all-money-looted-from-poor-pm-modi-says-in-gujarat/story-uij0PMTO1JepNrlozUXonL.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"418","politics","Shame PM was told India not be divided on religion: Tharoor","After former US President Barack Obama said that he told PM Narendra Modi the country shouldn't be divided on religion, Congress leader Shashi Tharoor said, ""It's a shame that an Indian leader needs to be told this by a foreign one."" It was a great pity that some Indians don't share the values on which India is built, he added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3dec/inshorts_image_1512284178459_755.jpg?resize=400px:*","https://www.outlookindia.com/website/story/shame-an-indian-leader-had-to-be-told-not-to-divide-country-on-sectarian-lines-s/305106?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"419","politics","Owaisi opposes Triple Talaq bill, calls for Muslim unity","All India Majlis-e-Ittehadul Muslimeen Chief Asaduddin Owaisi has opposed the proposed legislation on Triple Talaq and called for unity among Indian Muslims to protect the Islamic religious law Shariat. He also criticised PM Narendra Modi for speaking about the rights of Muslim women but ignoring ""Hindu sisters"", stating that 20 lakh Hindu women are abandoned by their husbands.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/2dec/inshorts_image_1512213203418_132.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/owaisi-opposes-triple-talaq-bill-calls-for-muslim-unity-to-protect-shariat/story-6A3ycr8tOWHQHrKR3faz8L.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"420","politics","Cong giving quota to Patidars, lollipop to Muslims: Owaisi","All India Majlis-e-Ittehadul Muslimeen chief Asaduddin Owaisi on Saturday claimed that in Gujarat, Congress is giving reservation to Patidars and ""lollipop"" to Muslims. Pointing out that there are 12% Patidars and 11% Muslims in the state, he said that there are 32 Patidars and two Muslims among the state's 182 MLAs.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/2dec/inshorts_image_1512214749863_147.jpg?resize=400px:*","https://outlookindia.com/website/story/owaisi-accuses-bjp-congress-of-divisive-politics/305070?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"421","politics","Knew the Grand Alliance would not last long: Bihar CM","Bihar Chief Minister Nitish Kumar on Saturday said that he was convinced the Grand Alliance would ""not last long on the very first day of its formation"". He added, ""I had no other alternative than forming coalition with the BJP...The situation had become very difficult and started affecting governance at the lower levels.""","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/2dec/inshorts_image_1512216558188_611.jpg?resize=400px:*","http://indiatoday.intoday.in/story/nitish-kumar-mahagathbandhan-rjd-jdu-agenda-aaj-tak/1/1101738.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"422","politics","Send Congress to resort for 5 yrs: PM Modi at Gujarat rally","Addressing an election rally in Gujarat, PM Modi on Sunday said the people should send the Congress to a resort for the next five years. This was in reference to when Congress sent its Gujarat MLAs to a Bengaluru resort, ahead of Rajya Sabha elections. PM Modi accused the Congress of not being interested in the people or in Gujarat.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3dec/inshorts_image_1512299967916_171.jpg?resize=400px:*","http://www.hindustantimes.com/assembly-elections/live-updates-pm-narendra-modi-in-gujarat-for-election-rallies/story-k3IQLwDIA47jnRlBO0RkgK.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"423","politics","Not competing with PM Modi on humble background: Ex-PM Singh","Former Prime Minister Manmohan Singh on Saturday said that he would not like to enter into any competition with Prime Minister Narendra Modi on their humble backgrounds. ""I don't want the country to take a pity on the basis of my humble background,"" he added. Singh also slammed PM Modi for pitting Jawaharlal Nehru and Sardar Patel against each other.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/2dec/inshorts_image_1512229078056_307.jpg?resize=400px:*","http://www.india.com/news/india/i-dont-want-the-country-to-take-pity-of-my-humble-background-manmohan-singh-hits-out-at-prime-minister-narendra-modi-2704999/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
"424","politics","Find dignified ways to seek votes: Ex-PM Singh to PM Modi","Addressing the business community in poll-bound Gujarat, former PM Manmohan Singh on Saturday said PM Narendra Modi should find ""more dignified ways"" to seek votes. Terming demonetisation as an ""uninformed, half-baked crusade"", Singh accused PM Modi of not paying heed to the effect that his decisions have on the poor. The hopes of 'achhe din' have been shattered, he added.","http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/3dec/inshorts_image_1512272594103_525.jpg?resize=400px:*","http://www.hindustantimes.com/india-news/early-to-conclude-economic-recovery-from-note-ban-gst-impact-manmohan-singh/story-GcOGPNnlUaObRb6t6Pg2fN.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle ","or2qaxx1-1"
